q,-0.22515494 -0.20268224 -0.3512597 0.32592925 0.48749962 -0.5964686 -0.29302666 0.27209026 -0.17596556 0.5835258 0.598769 -0.2349774 -0.14336096 0.70320404 0.5445363 -0.100944355 -0.5753896 -0.32755405 0.5685081 0.19497734 -0.28132376 -0.9504347 0.20182383 -0.14280301 0.13184018 -0.019170515 0.76688254 -0.852772 -0.7451232 -0.6643523 0.8889005 0.13100089 0.27975628 -0.11562936 -0.41243276 -0.33106732 -0.7244103 -0.47894827 0.33488038 0.35323244 -0.80661505 0.10693527 0.8593606 0.37790173 0.8688843 -0.663639 0.11591303 -0.24301058 0.84601086 0.28903386 0.16140753 -0.83098817 0.6876705 0.53060913 0.35255855 -0.2356315 -0.5972169 -0.46579623 0.2956845 0.08907763 -0.34343743 -0.680272 0.43079317 0.7493274 0.372562 0.18091327 0.5404936 -0.252271 0.055240005 -0.5349308 0.23857051 0.2967366 -0.5371516 0.38763574 0.5678941 0.638698 0.50934637 0.12826937 0.24657087 -0.19139488 -0.15808566 -0.5311879 -0.48318726 0.5259835 0.08793139 -0.09446399 -0.31138927 -0.117821306 0.2536831 0.2857598 -0.7188945 -0.8328385 0.42583618 0.5142291 -0.27141204 0.1330173 0.5507532 0.23988338 0.082784176 0.57357424 -0.2615632 -0.23619811 0.42861807 0.78599966 -0.062170766 -0.8588158 0.33119762 0.1826039 0.42279 -0.39974114 0.12311018 -0.7352199 -0.093340404 0.015672177 0.9351319 -0.54741526 -0.61976534 0.3526802 -0.35815567 0.3242693 0.6885871 0.41154402 -0.6559056 0.4055392 0.36591172 -0.6193175 0.44711673 -0.2852674 0.19561411 0.28303915 0.16660982 0.27974334 0.24408993 0.43553236 -0.37249097 -0.25624332 -0.7833974 -0.68809056 0.4506771 -0.32965505 0.44496155 -0.04158759 -0.13978733 0.056351647 -0.5398853 -0.7474443 0.262982 -0.7749451 -0.19956872 -0.36304343 -0.54180676 0.36174583 0.6740106 0.6237083 -0.28286132 0.67183626 -0.39736575 -0.56091887 -0.23741643 0.456164 0.249046 0.56917334 0.08369926 -0.23149827 0.82617265 0.32640654 -0.5174335 0.53441447 0.18613276 -0.37909037 -0.8158114 0.79332405 -0.7293428 0.18037666 0.15074198 -0.19920203 -0.23508874 0.14789994 0.026570356 -0.52926034 -0.14152133 0.54569674 0.087385334 0.41759592 0.41601026 0.51840585 -0.15815434 0.3654872 -0.55024385 -0.91702354 -0.4952566 -0.5264979 -0.55031645 0.104864255 -0.28480822 -0.81553715 0.3065135 0.9670176 -0.019788992 -0.49268574 0.59400564 -0.088631175 0.53201175 0.55256426 0.6723791 -0.44131368 -0.68956023 0.14204796 -0.84365064 -0.46562287 0.4366079 -0.53667367 0.44362104 -0.34473526 -0.15785405 -0.11067722 -0.6938585 -0.4334474 0.86299837 -0.42732403 0.44537213 0.19522151 0.0416951 0.08295719 -0.5490369 -0.90759134 -0.6137238 0.31472006 0.5127547 -0.52366227 -0.47155347 -0.01166603 0.12497087 -0.43324065 0.24697796 -0.39916906 -0.07563738 0.35241544 0.86810607 -0.40271991 0.2273835 -0.07295602 -0.00808071 -0.18245324 -0.51242626 0.22905421 -0.8199155 0.4217548 -0.020982645 -0.6278863 0.3969029 0.40428835 0.3404883 0.51624656 0.3952145 -0.14056124 -0.5383018 -0.69501287 -0.8408222 0.95295227 0.4576504 -0.08979269 -0.7622153 -0.65743077 0.9184187 -0.096614555 -0.07916969 0.48578036 -0.846232 -0.75825787 0.027841471 -0.14496948 0.07099374 0.19062237 0.6477388 -0.43571272 0.4349576 0.56349015 -0.45030963 -0.5841851 -0.41340536 -0.2931161 -0.092510976 -0.38329366 0.28075135 0.08133637 0.0065900907 -0.7214079 -0.0788411 -0.5547865 -0.684497 0.19625111 -0.5742514 -0.6432032 0.003371304 -0.39201412 -0.15679163 -0.18312341 0.15392888 0.3744844 -0.4689137 -0.14416073 0.00506033 -0.3228179 0.070144564 -0.17135923 0.019640215 -0.77568674 0.24893153 0.25222254 0.2541547 -0.3604268 -0.88565713 -0.27430028 -0.10503391 0.5266395 0.9593378 -0.51419115 0.2654091 -0.52977175 -0.07769731 -0.85258234 0.06479478 0.5520499 -0.10207823 -0.46391743 0.018193558 -0.1606673 -0.010579757 0.13181163 -0.5203251 0.38437653 -0.70799226 0.25733548 0.33584797 -0.61614734 -0.021794789 -0.30793524 -0.16720332 -0.09926368 -0.25675762 0.118281305 0.076725766 0.33538094 -0.024909288 0.14165111 0.5032973 -0.21834607 -0.03287399 0.97839665 -0.0010274202 0.39515227 -0.6204977 -0.5961863 0.05438923 0.29931012 -0.09541361 0.26924434 0.20098032 -0.31896272 -0.67115116 -0.42484644 0.021495856 -0.7991039 -0.31328768 0.25371224 -0.39797616 0.20877424 -0.22354078 -0.16371913 0.43212625 -0.4563096 0.4744836 0.13224709 -0.12844986 -0.0729876 0.37370014 -0.07181786 -0.95227855 -0.622591 0.53419125 -0.004443623 0.07549374 -0.79411626
q,-0.22515494 -0.20268224 -0.3512597 0.32592925 0.48749962 -0.5964686 -0.29302666 0.27209026 -0.17596556 0.5835258 0.598769 -0.2349774 -0.14336096 0.70320404 0.5445363 -0.100944355 -0.5753896 -0.32755405 0.5685081 0.19497734 -0.28132376 -0.9504347 0.20182383 -0.14280301 0.13184018 -0.019170515 0.76688254 -0.852772 -0.7451232 -0.6643523 0.8889005 0.13100089 0.27975628 -0.11562936 -0.41243276 -0.33106732 -0.7244103 -0.47894827 0.33488038 0.35323244 -0.80661505 0.10693527 0.8593606 0.37790173 0.8688843 -0.663639 0.11591303 -0.24301058 0.84601086 0.28903386 0.16140753 -0.83098817 0.6876705 0.53060913 0.35255855 -0.2356315 -0.5972169 -0.46579623 0.2956845 0.08907763 -0.34343743 -0.680272 0.43079317 0.7493274 0.372562 0.18091327 0.5404936 -0.252271 0.055240005 -0.5349308 0.23857051 0.2967366 -0.5371516 0.38763574 0.5678941 0.638698 0.50934637 0.12826937 0.24657087 -0.19139488 -0.15808566 -0.5311879 -0.48318726 0.5259835 0.08793139 -0.09446399 -0.31138927 -0.117821306 0.2536831 0.2857598 -0.7188945 -0.8328385 0.42583618 0.5142291 -0.27141204 0.1330173 0.5507532 0.23988338 0.082784176 0.57357424 -0.2615632 -0.23619811 0.42861807 0.78599966 -0.062170766 -0.8588158 0.33119762 0.1826039 0.42279 -0.39974114 0.12311018 -0.7352199 -0.093340404 0.015672177 0.9351319 -0.54741526 -0.61976534 0.3526802 -0.35815567 0.3242693 0.6885871 0.41154402 -0.6559056 0.4055392 0.36591172 -0.6193175 0.44711673 -0.2852674 0.19561411 0.28303915 0.16660982 0.27974334 0.24408993 0.43553236 -0.37249097 -0.25624332 -0.7833974 -0.68809056 0.4506771 -0.32965505 0.44496155 -0.04158759 -0.13978733 0.056351647 -0.5398853 -0.7474443 0.262982 -0.7749451 -0.19956872 -0.36304343 -0.54180676 0.36174583 0.6740106 0.6237083 -0.28286132 0.67183626 -0.39736575 -0.56091887 -0.23741643 0.456164 0.249046 0.56917334 0.08369926 -0.23149827 0.82617265 0.32640654 -0.5174335 0.53441447 0.18613276 -0.37909037 -0.8158114 0.79332405 -0.7293428 0.18037666 0.15074198 -0.19920203 -0.23508874 0.14789994 0.026570356 -0.52926034 -0.14152133 0.54569674 0.087385334 0.41759592 0.41601026 0.51840585 -0.15815434 0.3654872 -0.55024385 -0.91702354 -0.4952566 -0.5264979 -0.55031645 0.104864255 -0.28480822 -0.81553715 0.3065135 0.9670176 -0.019788992 -0.49268574 0.59400564 -0.088631175 0.53201175 0.55256426 0.6723791 -0.44131368 -0.68956023 0.14204796 -0.84365064 -0.46562287 0.4366079 -0.53667367 0.44362104 -0.34473526 -0.15785405 -0.11067722 -0.6938585 -0.4334474 0.86299837 -0.42732403 0.44537213 0.19522151 0.0416951 0.08295719 -0.5490369 -0.90759134 -0.6137238 0.31472006 0.5127547 -0.52366227 -0.47155347 -0.01166603 0.12497087 -0.43324065 0.24697796 -0.39916906 -0.07563738 0.35241544 0.86810607 -0.40271991 0.2273835 -0.07295602 -0.00808071 -0.18245324 -0.51242626 0.22905421 -0.8199155 0.4217548 -0.020982645 -0.6278863 0.3969029 0.40428835 0.3404883 0.51624656 0.3952145 -0.14056124 -0.5383018 -0.69501287 -0.8408222 0.95295227 0.4576504 -0.08979269 -0.7622153 -0.65743077 0.9184187 -0.096614555 -0.07916969 0.48578036 -0.846232 -0.75825787 0.027841471 -0.14496948 0.07099374 0.19062237 0.6477388 -0.43571272 0.4349576 0.56349015 -0.45030963 -0.5841851 -0.41340536 -0.2931161 -0.092510976 -0.38329366 0.28075135 0.08133637 0.0065900907 -0.7214079 -0.0788411 -0.5547865 -0.684497 0.19625111 -0.5742514 -0.6432032 0.003371304 -0.39201412 -0.15679163 -0.18312341 0.15392888 0.3744844 -0.4689137 -0.14416073 0.00506033 -0.3228179 0.070144564 -0.17135923 0.019640215 -0.77568674 0.24893153 0.25222254 0.2541547 -0.3604268 -0.88565713 -0.27430028 -0.10503391 0.5266395 0.9593378 -0.51419115 0.2654091 -0.52977175 -0.07769731 -0.85258234 0.06479478 0.5520499 -0.10207823 -0.46391743 0.018193558 -0.1606673 -0.010579757 0.13181163 -0.5203251 0.38437653 -0.70799226 0.25733548 0.33584797 -0.61614734 -0.021794789 -0.30793524 -0.16720332 -0.09926368 -0.25675762 0.118281305 0.076725766 0.33538094 -0.024909288 0.14165111 0.5032973 -0.21834607 -0.03287399 0.97839665 -0.0010274202 0.39515227 -0.6204977 -0.5961863 0.05438923 0.29931012 -0.09541361 0.26924434 0.20098032 -0.31896272 -0.67115116 -0.42484644 0.021495856 -0.7991039 -0.31328768 0.25371224 -0.39797616 0.20877424 -0.22354078 -0.16371913 0.43212625 -0.4563096 0.4744836 0.13224709 -0.12844986 -0.0729876 0.37370014 -0.07181786 -0.95227855 -0.622591 0.53419125 -0.004443623 0.07549374 -0.79411626
f,-0.2557366 -0.50272113 -0.8086977 0.90779716 -0.059752524 -0.544699 -0.4974646 0.7188286 0.69488853 0.59673196 0.3727889 -0.17355596 -0.33746108 0.7213377 0.040030047 -0.5727702 0.6706548 -0.21487615 0.60324 -0.41765228 -0.6355647 -0.9814789 0.098781064 -0.5479627 0.05617605 -0.46294415 0.78207487 -0.769733 -0.43217468 -0.40657455 0.99077743 0.83375883 0.16127071 0.4786905 0.4814028 -0.98846084 0.027745731 -0.35618365 0.19062957 0.5891259 -0.907173 -0.13629657 0.766357 0.11745546 0.8520014 -0.756772 -0.15507263 -0.953284 0.9213569 0.61665684 0.32626823 -0.7990468 0.06515442 0.8030076 0.32062945 -0.09407683 0.10441687 -0.38667914 0.02450379 0.02784546 -0.65963745 -0.9362405 0.9662838 0.76715267 -0.13641582 -0.631777 0.7257797 0.2427546 -0.51320726 -0.9077596 -0.2601983 -0.16374461 -0.9101212 0.23670326 0.25778568 0.6093988 0.37256247 0.58562833 0.6076718 -0.37729508 0.6072753 -0.67956173 -0.9122291 0.9275911 0.6711438 -0.14829075 0.0878762 -0.56846297 0.49773988 0.07985197 -0.5669173 -0.48160735 0.5476625 0.6576237 0.027283106 0.120466396 0.45149294 -0.10299726 -0.06155939 0.42560244 -0.4392156 -0.638802 -0.15733163 0.9537648 0.061078563 -0.94455385 0.73090196 0.12725826 -0.289066 -0.801776 -0.10879047 -0.52791774 0.51526344 -0.58571386 0.967921 0.29512998 -0.10581544 0.33037728 -0.7815971 0.51208186 0.6031565 -0.0755497 0.36090878 0.659906 0.13891011 -0.824594 -0.34345198 -0.1080392 -0.03881987 -0.3140782 0.37983066 -0.19083597 0.61259496 -0.22574906 -0.10436202 -0.13800804 0.14456293 -0.5044107 -0.053903103 0.11356582 0.37833983 0.5182352 0.20647508 0.061939962 -0.6977171 0.25214475 0.61265624 -0.83755934 -0.04765997 0.29101723 0.37884033 0.023086056 0.35414857 0.26637352 -0.82065916 0.47417265 -0.77944696 -0.77005494 -0.21367246 0.5583467 0.48689458 0.29670247 0.28375822 -0.3380592 0.8789295 0.320028 -0.96814924 0.80016816 -0.41764694 -0.8049377 -0.6540113 0.8519603 -0.19033179 -0.3261754 0.50483245 -0.67930925 -0.051095046 -0.031652085 0.0956596 -0.2518928 -0.034202877 0.40087438 0.24892037 -0.11891221 0.6372271 -0.1985156 0.025621697 0.6089406 -0.83954585 -0.9811136 -0.8827836 -0.38133618 -0.17333372 -0.5537011 0.19358379 -0.92257535 -0.069500774 0.66588783 -0.42471308 -0.4223032 0.8818219 0.09854562 0.44750658 0.47821242 -0.20101699 0.74734175 -0.7378924 0.7200641 -0.7683156 0.28296185 0.45970997 -0.25867385 0.59873515 -0.6660399 0.1778024 0.10989143 -0.8717148 -0.6496668 0.85979426 0.21211988 0.6477032 -0.66322833 0.47972205 0.6140775 -0.24362925 -0.18308388 -0.0934862 0.6294144 0.34128562 -0.34629864 -0.55855954 0.27440146 0.27069813 -0.6197943 0.5657716 -0.5524783 0.346735 0.74124163 0.9806434 -0.84861785 -0.67271143 -0.34471333 0.6830347 -0.14593244 -0.70860285 0.37814498 -0.99755937 0.533649 0.2148582 0.2643983 0.35326567 0.87991494 0.08058214 0.30698675 0.16890337 -0.77350897 -0.04164055 -0.7968328 -0.96338356 0.87658197 -0.27796534 0.61421275 -0.9070517 0.3368536 0.93326926 0.41967916 0.5646955 0.1943557 -0.21514718 -0.79074466 -0.24378853 -0.15975681 -0.40974233 -0.5428999 0.84605217 -0.5633604 0.47922742 0.4831813 -0.3626637 -0.5737795 -0.43826053 -0.64555764 -0.23856963 -0.4618521 -0.21802856 -0.1360649 -0.0350757 -0.98164403 -0.61799496 -0.05963484 -0.7959779 0.65594345 -0.76096106 -0.68227535 0.5677541 -0.6138531 -0.33286363 0.29267707 0.88352674 -0.006631259 0.017461084 -0.5573197 -0.56670797 -0.6856553 -0.29937854 -0.50744313 0.51762366 -0.5151167 0.50385857 0.38471717 0.28973508 -0.08507166 -0.89242643 -0.7401842 -0.0914767 0.7257601 0.79862124 -0.5915164 0.5177684 -0.72356796 0.054952342 -0.9650037 0.5850506 0.55800015 0.25876373 0.15189397 -0.4629678 -0.32028222 0.5691383 -0.5594453 -0.8464658 -0.39581835 -0.8221892 0.738268 -0.32066652 -0.5637707 0.20028585 -0.66893935 0.28019425 -0.37984297 -0.70069844 0.57119834 -0.41602704 -0.10022712 -0.7748403 -0.74830574 0.70707744 0.35053053 -0.7284235 0.16137272 0.573492 -0.20537184 -0.2892551 0.032821428 0.5092539 0.43589708 0.7105578 0.6751532 0.68290466 0.1815415 -0.54972774 -0.85122013 -0.23702307 -0.8860625 -0.48059905 0.7579022 -0.14748433 0.7741744 -0.25997782 -0.57984656 -0.050441217 0.54821444 0.08015078 0.13515705 -0.18891613 0.2909463 0.45445395 -0.18779725 -0.80307937 -0.8765118 0.7709782 0.35185814 0.37546858 -0.82650375
f,-0.2661844 -0.49698523 -0.80253047 0.91495323 -0.06260006 -0.5563516 -0.4821638 0.7204344 0.7139097 0.6024802 0.3767169 -0.17775431 -0.34069285 0.7233533 0.046451267 -0.57747024 0.6495073 -0.20502084 0.60723525 -0.40615776 -0.636599 -0.97662437 0.094892085 -0.55122215 0.050557487 -0.45269588 0.78673023 -0.77679026 -0.44844005 -0.41199905 0.9924203 0.8443203 0.16398108 0.4585935 0.4856701 -0.98852015 0.020902269 -0.36295825 0.17745921 0.59936035 -0.90877485 -0.12925765 0.7779721 0.1147518 0.8552363 -0.7489536 -0.1539276 -0.9539918 0.88846487 0.61296177 0.31983826 -0.8038899 0.077056564 0.79037887 0.3311153 -0.08590202 0.09923506 -0.3784975 0.029278092 0.03897167 -0.6644838 -0.942478 0.966702 0.7687477 -0.12733406 -0.63965553 0.7312509 0.2526455 -0.5148043 -0.9085559 -0.24918203 -0.18020992 -0.9122463 0.24879304 0.26141608 0.60173094 0.37194294 0.56968373 0.59781796 -0.38452175 0.6246511 -0.6754766 -0.91391045 0.93022746 0.6790365 -0.1387991 0.08531027 -0.55497867 0.48479667 0.070579015 -0.5585165 -0.47644332 0.5405464 0.66050965 0.027401455 0.10941039 0.4427641 -0.091134116 -0.055214927 0.43016702 -0.4431069 -0.6141699 -0.14366208 0.9538642 0.05322658 -0.9412269 0.72171336 0.14518929 -0.28268313 -0.77945095 -0.09774973 -0.52773863 0.5053763 -0.57854974 0.9719446 0.28100076 -0.09162772 0.33406493 -0.7853415 0.5153398 0.6102374 -0.05807251 0.3616717 0.6705418 0.12318407 -0.8224997 -0.3389995 -0.11882624 -0.05299236 -0.31162864 0.37180623 -0.19526404 0.6122266 -0.2166206 -0.08981706 -0.13358277 0.13516842 -0.50241137 -0.049637306 0.117248096 0.39768526 0.5090454 0.2102166 0.06598909 -0.6867548 0.23987243 0.6053239 -0.8269396 -0.051966216 0.29858243 0.36789483 0.03081232 0.3673617 0.27300233 -0.8112299 0.47909266 -0.7812794 -0.7699766 -0.20758583 0.54761046 0.49224222 0.30946016 0.2920797 -0.34591845 0.87767166 0.30672646 -0.9633425 0.7885254 -0.40234035 -0.79497105 -0.65888095 0.8532622 -0.1914864 -0.3312191 0.50507617 -0.6743054 -0.034689102 -0.018276803 0.10325474 -0.26291364 -0.027441978 0.4050055 0.2675711 -0.13161317 0.6307094 -0.18313545 0.020471932 0.6126035 -0.841081 -0.98086643 -0.8794273 -0.372288 -0.15705146 -0.54144424 0.19531743 -0.9228959 -0.057054527 0.6761545 -0.43027624 -0.40814623 0.88734937 0.101006545 0.46751076 0.4854307 -0.19203307 0.7198431 -0.742073 0.722063 -0.7773011 0.26603204 0.43095884 -0.263107 0.6042481 -0.66442156 0.18249884 0.1012166 -0.86104155 -0.6492935 0.86041766 0.21515658 0.65208185 -0.667655 0.48891112 0.6124365 -0.24828824 -0.1920484 -0.105281994 0.61398077 0.3607939 -0.31468922 -0.5626133 0.2779678 0.27943125 -0.6247906 0.5690667 -0.541577 0.3518508 0.77390724 0.9818858 -0.8355966 -0.66770345 -0.3540575 0.6626761 -0.15624793 -0.7148038 0.37116915 -0.9971415 0.53875333 0.2255668 0.26478037 0.36268666 0.87877226 0.07266833 0.31092882 0.17477459 -0.77737445 -0.045872316 -0.79870564 -0.96919644 0.9063312 -0.28303403 0.61123866 -0.8892785 0.34576994 0.9412614 0.427161 0.5637883 0.18659075 -0.22292684 -0.7793188 -0.24134289 -0.16139565 -0.39811236 -0.5450953 0.8372093 -0.56821823 0.48639756 0.48110223 -0.3656465 -0.5775234 -0.44426173 -0.65307695 -0.24178144 -0.46959057 -0.20781456 -0.11522652 -0.04874161 -0.97784495 -0.5977902 -0.087703295 -0.80065465 0.654945 -0.7623897 -0.6870284 0.5805058 -0.6128774 -0.34107983 0.29327688 0.87133193 -0.010131836 0.00878381 -0.55489594 -0.5662155 -0.6888335 -0.30627027 -0.51052797 0.5123498 -0.51030403 0.5059019 0.37514168 0.28528973 -0.072606705 -0.898391 -0.7396253 -0.08103844 0.7285737 0.8029541 -0.60489064 0.50432396 -0.72434634 0.07243151 -0.9695549 0.5867099 0.561861 0.26492643 0.1447793 -0.45760217 -0.31284553 0.5703791 -0.543627 -0.858282 -0.39682716 -0.8243458 0.73593795 -0.3230548 -0.58195007 0.20772359 -0.66028064 0.27344754 -0.37588665 -0.68311876 0.5546967 -0.41232342 -0.09219879 -0.77426773 -0.75322574 0.6898409 0.3362698 -0.7217021 0.16921662 0.583342 -0.21122009 -0.28983635 0.03574524 0.49626857 0.4225653 0.70439065 0.66554916 0.6728909 0.16703245 -0.55249846 -0.8453502 -0.23612657 -0.884555 -0.49371257 0.76072764 -0.14070092 0.77358276 -0.26507145 -0.5829829 -0.06763181 0.55538845 0.0886413 0.14601085 -0.17830315 0.29787394 0.44842744 -0.18219222 -0.8052931 -0.8663927 0.77123374 0.34513855 0.37943557 -0.8284515
